id,name,employer,city,salary_from,salary_to,currency,experience,employment,schedule,published_at,url,requirement,description
131534646,Системный администратор,Макомнет,Москва,,,,,,,2026-04-18T11:22:13+0300,https://hh.ru/vacancy/131534646,Уверенное знание Linux (CentOS/Rocky Linux/Ubuntu) и опыт работы с Unix-системами (HPUX/Sun Solaris будет преимуществом). ,"Администрирование ОС семейства Linux (CentOS, Rocky Linux, Ubuntu) и Unix (HPUX, Sun Solaris). Администрирование ОС семейства Windows (7, 10, 11..."
131856256,Системный администратор,"Асептика, М.К.",Москва,120000,,RUR,,,,2026-04-18T10:02:30+0300,https://hh.ru/vacancy/131856256,"Знание системы ЕГАИС. Опыт работы с оформлением ЭЦП. Опыт работы от 2-х лет. Образование техническое / профильное (высшее, среднее специальное).",Администрирование ЛВС; ПО на локальных ПК. Установка ПО. Оценка критичности возникновения инцидентов при работе ПО. Оптимизация функционирования ПО. 
131973119,Системный администратор,ТРИО Интерьер,Москва,100000,,RUR,,,,2026-04-18T08:29:30+0300,https://hh.ru/vacancy/131973119,"Знание и опыт работы с. Опыт работы в администрировании клиентских ОС (Windows 10, 11). Опыт построения локально-вычислительной сети. ","Администрирование серверных систем. Обновление ПО, контроль состояния систем. Установка прав доступа и контроль использования сетевых ресурсов (Synology NAS). "
131846667,Системный администратор,АНО СОЮЗЭКСПЕРТИЗА ТПП РФ,Москва,112500,,RUR,,,,2026-04-18T06:34:36+0300,https://hh.ru/vacancy/131846667,Высшее профильное образование или средне-специальное профильное образование с опытом работы не менее 1 года в аналогичной должности. ,"Обеспечение бесперебойной работы информационных систем, локальных сетей, серверов, сетевых устройств, каналов передачи данных, телефонии Организации. Тех. поддержка пользователей в ходе..."
131534438,Помощник системного администратора,Jobers,Москва,80000,120000,RUR,,,,2026-04-18T11:17:31+0300,https://hh.ru/vacancy/131534438,"Желание профессионально расти до системного администратора и/или сетевого инженера, и/или разработчика. Без труда и вздохов впитывать новые знания...","Ежедневная работа по заявкам: анализ, исполнение, отчеты, комментарии, накопление опыта. Помощь в обслуживании и сопровождении серверной и клиентской ИТ-инфраструктуры."
131811145,Дежурный системный администратор,"КуулКлевер (МясновЪ, Отдохни)",Москва,,,,,,,2026-04-18T10:56:26+0300,https://hh.ru/vacancy/131811145,"Знание ОС семейства Windows, умение устанавливать и настраивать программное обеспечение. Опыт работы с сетевыми технологиями (Ethernet, Wi-Fi). ","Осуществлять поддержку пользователей: консультировать по телефону, работать с заявками от пользователей в системе Service Desk. Обеспечивать функционирование ИТ инфраструктуры завода..."
131856057,Сетевой администратор,Элекснет,Москва,,,,,,,2026-04-18T10:00:32+0300,https://hh.ru/vacancy/131856057,"Высшее профессиональное образование по профилю деятельности. Опыт работы от 3 лет по профилю деятельности. Опыт проектирования, настройки, обслуживания и устранения...","Разработка схем и конфигураций для сетей. Выбор оборудования. Настройка сетевых устройств (маршрутизаторы, коммутаторы, брандмауэры). Поиск и устранение неисправностей в локальных..."
132255186,Системный администратор/Помощник системного администратора,Арктический Научный Центр,Москва,,,,,,,2026-04-18T08:31:10+0300,https://hh.ru/vacancy/132255186,"С высшим техническим профильным образованием. С умением работать в команде. С опытом установки и поддержки клиентских ОС (Windows), офисных программ...","Обеспечение непрерывной работы сотрудников компании. Техническая поддержка пользователей компьютеров и орг техники (help desk), консультирование сотрудников. Установка и обслуживание, компьютеров..."
131859086,Системный администратор (Уганда),INTEGRA CITY - fzco,Москва,,,,,,,2026-04-18T10:39:05+0300,https://hh.ru/vacancy/131859086,Владение английским языком на уровне B2 и выше. Знание GDPR (Общий регламент по защите данных). Подтвержденный опыт работы в...,Системный администратор будет отвечать за регулярное обслуживание и поддержку IT-инфраструктуры компании в Уганде. В его обязанности входит оказание технической...
131854415,Системный администратор / DevOps,КАНАПЕКЛАБ,Москва,200000,250000,RUR,,,,2026-04-18T09:37:31+0300,https://hh.ru/vacancy/131854415,"Опыт администрирования Windows и Linux серверов. Опыт работы с веб-серверами (Nginx, Apache) и Docker. Навыки DevOps и CI/CD. ","Поддержка и развитие IT-инфраструктуры компании (серверы, сети, сервисы, рабочие места). Администрирование серверов Windows Server и Linux. Проектирование, развертывание и..."
131242972,Системный администратор (поддержка магазинов),EKONIKA,Москва,,,,,,,2026-04-18T10:14:55+0300,https://hh.ru/vacancy/131242972,"Опыт работы системным администратором или IT-специалистом от 2–3 лет. Опыт настройки локальных сетей, Wi-Fi и VPN. ","Установка и настройка компьютерного, сетевого и периферийного оборудования в магазинах и на складе. Поддержка пользователей через Service Desk. "
131688683,Администратор компьютерного клуба,Самохин Дмитрий Александрович,Москва,40000,50000,RUR,,,,2026-04-18T09:16:36+0300,https://hh.ru/vacancy/131688683,"Интерес к компьютерным играм. Умение решать рабочие задачи, устранять возникающие неполадки. Знание рынка киберспорта. Хорошо поставленная речь. Клиентоориентированность. ","Обязательность. Умеете давать обещания и выполнять их. Можете признать свои ошибки, предложить решение и идти дальше. Проактивность. Вы всегда готовы..."
131858394,Инженер технической поддержки/системный администратор,Техцентр «Автопилот»,Москва,100000,100000,RUR,,,,2026-04-18T10:29:40+0300,https://hh.ru/vacancy/131858394,"Опыт настройки и администрирования Windows 7/10, Microsoft Office. Понимание основ электромонтажа. Умение диагностировать и устранять неисправности в ПК, комплектующих...","Монтаж слаботочных линий, СКС, сборка серверных и телекоммуникационных шкафов, монтаж систем видео наблюдения и видеокамер. Монтаж, установка и настройка СКД. "
131942650,Системный администратор,SAWATZKY,Москва,,,,,,,2026-04-17T19:02:59+0300,https://hh.ru/vacancy/131942650,Высшее оконченное образование. Опыт работы системным администратором от 3-х лет. Уверенные знания MS Windows Server (2016 и новее): установка...,"Администрирование, поддержка и развитие парка серверов на базе MS Windows Server 2016 (AD, DNS, DHCP, GPO, SMB). Администрирование почтовой системы..."
131678929,Системный администратор,Правильные ИТ Решения,Москва,90000,,RUR,,,,2026-04-17T18:11:33+0300,https://hh.ru/vacancy/131678929,"Среднее специальное, неполное высшее техническое образование, высшее образование. Знание Windows, пакетов MS Office, Adobe. Знание любого live-cd для диагностики...","Подготовка и обслуживание рабочих мест пользователей. Диагностика неисправностей сетевых настроек компьютеров. Конфигурирование и сборка ПК, прокладка сети, установка/замена комплектующих..."
115118016,Системный администратор,КомСтрой,Москва,,140000,RUR,,,,2026-04-17T17:54:18+0300,https://hh.ru/vacancy/115118016,"Опыт настройки пользовательского оборудования, ОС и программного обеспечения. Знание Active Directory, DNS, GPO. Знания и навыки диагностики неисправностей ПК и...","Техническая поддержка пользователей через Help Desk. Монтаж СКС; кроссировка в стойке и на местах пользователей. Сопровождение оргтехники (установка, настройка, замена..."
131518291,Системный администратор,Такси Шоколад,Москва,500,500,RUR,,,,2026-04-17T17:27:58+0300,https://hh.ru/vacancy/131518291,Средне - специальное образование. Опыт работы не требуется.,Установка и настройка операционных систем и прикладного программного обеспечения. Администрирование пользователей и управление правами доступа. Устранение неисправностей в работе компьютеров...
131622778,Системный администратор,Клируэй Текнолоджис,Москва,200000,250000,RUR,,,,2026-04-17T16:56:02+0300,https://hh.ru/vacancy/131622778,"Ответственность, четкость, пунктуальность, коммуникабельность и уравновешенность. Опыт работы в качестве системного администратора не менее 5 лет. Высшее техническое образование. ","Администрирование, обеспечение отказоустойчивости, планирование расширения ИТ-инфраструктуры. Планирование и подбор серверного оборудования для закупки. Установка, настройка, поддержка и техобслуживание серверов..."
132248521,Системный администратор,Фокс-Экспресс,Москва,120000,120000,RUR,,,,2026-04-17T16:52:00+0300,https://hh.ru/vacancy/132248521,"Знание работы сетевого оборудования, линейка Windows server, построение и работу локальных сетей, опыт обслуживания офиса в том числе, дистанционно, работу...","Администрирование Microsoft SQL (запросы, настройка обслуживания, мониторинг работоспособности). Администрирование 1С Сервера (лицензирование, мониторинг состояния, оптимизация). Администрирование Windows Server 2008..."
131348806,Системный администратор,ФГБУ НЦЭСМП Минздрава России,Москва,113000,,RUR,,,,2026-04-17T16:21:16+0300,https://hh.ru/vacancy/131348806,"Высшее образование. Уверенное знание ОС семейства Windows Server, Linux. Опыт конфигурирования и администрирования Active Directory, DNS, DHCP. Опыт работы с...","Администрирование серверов на ОС Windows, Linux. Автоматизация процессов, поддержка серверной части, мониторинг работоспособности всей IT-инфраструктуры, устранение массовых сбоев. "
132131996,Системный администратор,Цертис Групп,Москва,80000,120000,RUR,,,,2026-04-17T16:03:17+0300,https://hh.ru/vacancy/132131996,Опыт работы: от 2 лет. - У вас от 2 лет практического опыта решения задач в поддержке клиентов или администрировании систем?! - ,Оказание технической поддержки клиентам с возможностью выезда к ним по необходимости. Обеспечение стабильной и надежной работы всех компонентов ИТ-инфраструктуры...
